Experiment Date: 15 April 2024 Time: 2:20 plus																			
Start of Data Logging																			
Line Break																			
																			
Start of Data Logging																			
Line Break	Internal_Air_Temp(degree celsius)																		
Internal_Air_Temp(degree celsius)	28.94	-127	   |Temp_substrate(degree celsius)	-127	26.81	26.62	   |Moisture (AnalogRead)	452	328	444	   |Actual pH	-6.12	   |Methane(ppm)	35.6	   |DHT22(%)	73.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.94	-127	   |Temp_substrate(degree celsius)	-127	26.81	26.62	   |Moisture (AnalogRead)	453	329	446	   |Actual pH	-8.14	   |Methane(ppm)	35.6	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29	-127	   |Temp_substrate(degree celsius)	-127	26.81	26.69	   |Moisture (AnalogRead)	453	328	445	   |Actual pH	-5.28	   |Methane(ppm)	36.34	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.12	-127	   |Temp_substrate(degree celsius)	-127	26.87	26.75	   |Moisture (AnalogRead)	452	327	444	   |Actual pH	7.21	   |Methane(ppm)	36.71	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27	26.81	   |Moisture (AnalogRead)	452	327	444	   |Actual pH	6.62	   |Methane(ppm)	37.09	   |DHT22(%)	73.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27	26.87	   |Moisture (AnalogRead)	453	327	445	   |Actual pH	-7.02	   |Methane(ppm)	36.71	   |DHT22(%)	73	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.06	26.94	   |Moisture (AnalogRead)	454	328	446	   |Actual pH	5.6	   |Methane(ppm)	36.71	   |DHT22(%)	72.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.12	26.94	   |Moisture (AnalogRead)	454	328	446	   |Actual pH	-7.97	   |Methane(ppm)	37.09	   |DHT22(%)	72.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.19	27	   |Moisture (AnalogRead)	454	328	446	   |Actual pH	-5.38	   |Methane(ppm)	36.71	   |DHT22(%)	72.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.19	27.12	   |Moisture (AnalogRead)	456	329	448	   |Actual pH	-9.12	   |Methane(ppm)	36.34	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	27.31	27.12	   |Moisture (AnalogRead)	457	329	448	   |Actual pH	-9.29	   |Methane(ppm)	37.09	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.25	27.19	   |Moisture (AnalogRead)	457	328	447	   |Actual pH	5.78	   |Methane(ppm)	36.71	   |DHT22(%)	71.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.31	27.19	   |Moisture (AnalogRead)	458	329	448	   |Actual pH	-8.42	   |Methane(ppm)	36.71	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30	-127	   |Temp_substrate(degree celsius)	-127	27.37	27.31	   |Moisture (AnalogRead)	457	327	447	   |Actual pH	8.05	   |Methane(ppm)	36.71	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30	-127	   |Temp_substrate(degree celsius)	-127	27.44	27.37	   |Moisture (AnalogRead)	459	329	449	   |Actual pH	-10.79	   |Methane(ppm)	37.09	   |DHT22(%)	71.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.12	-127	   |Temp_substrate(degree celsius)	-127	27.56	27.5	   |Moisture (AnalogRead)	459	329	448	   |Actual pH	5.5	   |Methane(ppm)	37.85	   |DHT22(%)	71	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.19	-127	   |Temp_substrate(degree celsius)	-127	27.56	27.5	   |Moisture (AnalogRead)	460	329	449	   |Actual pH	-7.79	   |Methane(ppm)	38.62	   |DHT22(%)	71.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.37	-127	   |Temp_substrate(degree celsius)	-127	27.62	27.56	   |Moisture (AnalogRead)	464	328	448	   |Actual pH	6.79	   |Methane(ppm)	38.23	   |DHT22(%)	70.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.69	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.69	   |Moisture (AnalogRead)	467	330	450	   |Actual pH	3.93	   |Methane(ppm)	37.85	   |DHT22(%)	69.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.81	-127	   |Temp_substrate(degree celsius)	-127	27.81	27.69	   |Moisture (AnalogRead)	471	329	451	   |Actual pH	4.8	   |Methane(ppm)	37.09	   |DHT22(%)	68.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.87	-127	   |Temp_substrate(degree celsius)	-127	27.87	27.81	   |Moisture (AnalogRead)	475	329	452	   |Actual pH	-9.71	   |Methane(ppm)	38.23	   |DHT22(%)	66.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.94	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.81	   |Moisture (AnalogRead)	478	329	452	   |Actual pH	-5.31	   |Methane(ppm)	36.34	   |DHT22(%)	67.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.19	-127	   |Temp_substrate(degree celsius)	-127	28	27.87	   |Moisture (AnalogRead)	481	329	453	   |Actual pH	-5.03	   |Methane(ppm)	38.23	   |DHT22(%)	65.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.31	-127	   |Temp_substrate(degree celsius)	-127	28.12	28	   |Moisture (AnalogRead)	485	331	455	   |Actual pH	-10.13	   |Methane(ppm)	38.23	   |DHT22(%)	66.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.31	-127	   |Temp_substrate(degree celsius)	-127	28.12	28.06	   |Moisture (AnalogRead)	486	330	455	   |Actual pH	6.23	   |Methane(ppm)	37.85	   |DHT22(%)	65.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.19	-127	   |Temp_substrate(degree celsius)	-127	28.25	28.06	   |Moisture (AnalogRead)	490	330	456	   |Actual pH	-5.07	   |Methane(ppm)	37.09	   |DHT22(%)	64.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.19	-127	   |Temp_substrate(degree celsius)	-127	28.19	28.06	   |Moisture (AnalogRead)	493	330	457	   |Actual pH	-7.76	   |Methane(ppm)	38.23	   |DHT22(%)	64.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.44	-127	   |Temp_substrate(degree celsius)	-127	28.25	28.12	   |Moisture (AnalogRead)	497	331	458	   |Actual pH	-9.33	   |Methane(ppm)	37.85	   |DHT22(%)	65	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.5	-127	   |Temp_substrate(degree celsius)	-127	28.31	28.19	   |Moisture (AnalogRead)	498	330	457	   |Actual pH	7.98	   |Methane(ppm)	37.85	   |DHT22(%)	64.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.56	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.25	   |Moisture (AnalogRead)	503	331	460	   |Actual pH	-5.59	   |Methane(ppm)	38.62	   |DHT22(%)	63.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.62	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.37	   |Moisture (AnalogRead)	507	331	460	   |Actual pH	-7.93	   |Methane(ppm)	37.09	   |DHT22(%)	63.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.44	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.31	   |Moisture (AnalogRead)	509	331	461	   |Actual pH	3.97	   |Methane(ppm)	37.09	   |DHT22(%)	62.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.37	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.31	   |Moisture (AnalogRead)	511	331	462	   |Actual pH	-8.87	   |Methane(ppm)	37.85	   |DHT22(%)	62.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.12	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.31	   |Moisture (AnalogRead)	513	330	462	   |Actual pH	-6.15	   |Methane(ppm)	37.46	   |DHT22(%)	64	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.12	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.25	   |Moisture (AnalogRead)	514	330	462	   |Actual pH	6.41	   |Methane(ppm)	37.85	   |DHT22(%)	64.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.19	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.25	   |Moisture (AnalogRead)	515	330	463	   |Actual pH	-3.53	   |Methane(ppm)	37.85	   |DHT22(%)	64.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.44	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.37	   |Moisture (AnalogRead)	518	331	465	   |Actual pH	-1.79	   |Methane(ppm)	37.85	   |DHT22(%)	64.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.5	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.37	   |Moisture (AnalogRead)	522	331	465	   |Actual pH	3.69	   |Methane(ppm)	37.46	   |DHT22(%)	64.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.62	-127	   |Temp_substrate(degree celsius)	-127	28.5	28.31	   |Moisture (AnalogRead)	524	331	467	   |Actual pH	2.57	   |Methane(ppm)	37.46	   |DHT22(%)	63.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.44	   |Moisture (AnalogRead)	528	332	470	   |Actual pH	-7.69	   |Methane(ppm)	37.09	   |DHT22(%)	63.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.5	   |Moisture (AnalogRead)	531	332	471	   |Actual pH	-5.07	   |Methane(ppm)	37.46	   |DHT22(%)	62.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.5	   |Moisture (AnalogRead)	534	331	472	   |Actual pH	-8.66	   |Methane(ppm)	37.09	   |DHT22(%)	62	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.5	   |Moisture (AnalogRead)	536	332	476	   |Actual pH	-9.88	   |Methane(ppm)	37.85	   |DHT22(%)	61	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.94	-127	   |Temp_substrate(degree celsius)	-127	28.62	28.56	   |Moisture (AnalogRead)	537	332	476	   |Actual pH	-8.31	   |Methane(ppm)	38.23	   |DHT22(%)	61.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	32	-127	   |Temp_substrate(degree celsius)	-127	28.75	28.56	   |Moisture (AnalogRead)	540	332	479	   |Actual pH	-7.93	   |Methane(ppm)	37.85	   |DHT22(%)	62.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.94	-127	   |Temp_substrate(degree celsius)	-127	28.69	28.56	   |Moisture (AnalogRead)	542	332	481	   |Actual pH	-8.14	   |Methane(ppm)	37.09	   |DHT22(%)	62.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.94	-127	   |Temp_substrate(degree celsius)	-127	28.69	28.56	   |Moisture (AnalogRead)	545	332	484	   |Actual pH	-9.6	   |Methane(ppm)	37.09	   |DHT22(%)	60.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.69	28.56	   |Moisture (AnalogRead)	545	332	485	   |Actual pH	5.53	   |Methane(ppm)	37.85	   |DHT22(%)	60.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.69	28.62	   |Moisture (AnalogRead)	544	331	487	   |Actual pH	4.42	   |Methane(ppm)	38.62	   |DHT22(%)	61.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.94	-127	   |Temp_substrate(degree celsius)	-127	28.81	28.69	   |Moisture (AnalogRead)	545	332	490	   |Actual pH	-6.88	   |Methane(ppm)	38.23	   |DHT22(%)	62.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.87	-127	   |Temp_substrate(degree celsius)	-127	28.81	28.69	   |Moisture (AnalogRead)	544	332	491	   |Actual pH	2.53	   |Methane(ppm)	38.62	   |DHT22(%)	62.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.81	-127	   |Temp_substrate(degree celsius)	-127	28.87	28.62	   |Moisture (AnalogRead)	546	332	493	   |Actual pH	5.88	   |Methane(ppm)	38.23	   |DHT22(%)	63.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.62	-127	   |Temp_substrate(degree celsius)	-127	28.75	28.62	   |Moisture (AnalogRead)	548	332	496	   |Actual pH	-6.53	   |Methane(ppm)	37.46	   |DHT22(%)	62	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.56	-127	   |Temp_substrate(degree celsius)	-127	28.75	28.56	   |Moisture (AnalogRead)	550	332	500	   |Actual pH	-6.53	   |Methane(ppm)	35.97	   |DHT22(%)	62.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.5	-127	   |Temp_substrate(degree celsius)	-127	28.62	28.56	   |Moisture (AnalogRead)	551	332	502	   |Actual pH	5.53	   |Methane(ppm)	36.71	   |DHT22(%)	60.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.56	-127	   |Temp_substrate(degree celsius)	-127	28.62	28.56	   |Moisture (AnalogRead)	551	332	504	   |Actual pH	-3.64	   |Methane(ppm)	36.34	   |DHT22(%)	61.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.44	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.56	   |Moisture (AnalogRead)	551	331	506	   |Actual pH	7.63	   |Methane(ppm)	37.09	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.25	-127	   |Temp_substrate(degree celsius)	-127	28.56	28.5	   |Moisture (AnalogRead)	554	333	511	   |Actual pH	-1.83	   |Methane(ppm)	34.52	   |DHT22(%)	61.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.25	-127	   |Temp_substrate(degree celsius)	-127	28.5	28.44	   |Moisture (AnalogRead)	554	333	513	   |Actual pH	-10.97	   |Methane(ppm)	36.71	   |DHT22(%)	60.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.12	-127	   |Temp_substrate(degree celsius)	-127	28.5	28.44	   |Moisture (AnalogRead)	554	333	515	   |Actual pH	-10.76	   |Methane(ppm)	37.09	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.94	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.37	   |Moisture (AnalogRead)	551	333	514	   |Actual pH	-8.03	   |Methane(ppm)	37.85	   |DHT22(%)	62.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.94	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.5	   |Moisture (AnalogRead)	548	333	514	   |Actual pH	0.55	   |Methane(ppm)	37.85	   |DHT22(%)	64.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.81	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.44	   |Moisture (AnalogRead)	547	333	513	   |Actual pH	-9.99	   |Methane(ppm)	37.46	   |DHT22(%)	65.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.75	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.37	   |Moisture (AnalogRead)	545	333	513	   |Actual pH	-2.14	   |Methane(ppm)	37.85	   |DHT22(%)	65.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.62	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.31	   |Moisture (AnalogRead)	530	333	511	   |Actual pH	1.7	   |Methane(ppm)	38.62	   |DHT22(%)	66.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.56	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.25	   |Moisture (AnalogRead)	538	334	511	   |Actual pH	-11.91	   |Methane(ppm)	38.62	   |DHT22(%)	66.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.56	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.31	   |Moisture (AnalogRead)	534	332	506	   |Actual pH	6.76	   |Methane(ppm)	39.01	   |DHT22(%)	67.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.5	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.25	   |Moisture (AnalogRead)	533	333	506	   |Actual pH	-6.47	   |Methane(ppm)	39.4	   |DHT22(%)	68.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.44	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.25	   |Moisture (AnalogRead)	531	333	504	   |Actual pH	2.92	   |Methane(ppm)	38.62	   |DHT22(%)	69.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.37	-127	   |Temp_substrate(degree celsius)	-127	28.37	28.19	   |Moisture (AnalogRead)	530	332	503	   |Actual pH	3.02	   |Methane(ppm)	39.01	   |DHT22(%)	69	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.31	-127	   |Temp_substrate(degree celsius)	-127	28.31	28.19	   |Moisture (AnalogRead)	530	333	503	   |Actual pH	-10.93	   |Methane(ppm)	39.4	   |DHT22(%)	69.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.25	-127	   |Temp_substrate(degree celsius)	-127	28.25	28.12	   |Moisture (AnalogRead)	529	332	501	   |Actual pH	6.83	   |Methane(ppm)	38.62	   |DHT22(%)	69.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.19	-127	   |Temp_substrate(degree celsius)	-127	28.25	28.06	   |Moisture (AnalogRead)	530	333	501	   |Actual pH	5.57	   |Methane(ppm)	37.85	   |DHT22(%)	68.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.12	-127	   |Temp_substrate(degree celsius)	-127	28.12	28	   |Moisture (AnalogRead)	532	333	503	   |Actual pH	-6.85	   |Methane(ppm)	37.46	   |DHT22(%)	68.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.06	-127	   |Temp_substrate(degree celsius)	-127	28.06	27.87	   |Moisture (AnalogRead)	532	333	503	   |Actual pH	-10.23	   |Methane(ppm)	37.09	   |DHT22(%)	67.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30	-127	   |Temp_substrate(degree celsius)	-127	28.06	27.81	   |Moisture (AnalogRead)	533	333	504	   |Actual pH	2.71	   |Methane(ppm)	37.85	   |DHT22(%)	67.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	533	333	504	   |Actual pH	-8.07	   |Methane(ppm)	37.85	   |DHT22(%)	68	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.94	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	532	334	504	   |Actual pH	-9.81	   |Methane(ppm)	37.85	   |DHT22(%)	68.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	529	333	502	   |Actual pH	5.99	   |Methane(ppm)	37.85	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.87	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.75	   |Moisture (AnalogRead)	528	334	503	   |Actual pH	-7.83	   |Methane(ppm)	38.23	   |DHT22(%)	69.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	526	334	501	   |Actual pH	-10.69	   |Methane(ppm)	38.23	   |DHT22(%)	70.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	522	332	498	   |Actual pH	6.55	   |Methane(ppm)	39.01	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.81	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	522	334	499	   |Actual pH	-10.48	   |Methane(ppm)	39.01	   |DHT22(%)	71	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.81	   |Moisture (AnalogRead)	520	333	497	   |Actual pH	5.29	   |Methane(ppm)	38.62	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	520	334	497	   |Actual pH	-12.05	   |Methane(ppm)	38.23	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.75	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	518	333	495	   |Actual pH	-4.86	   |Methane(ppm)	38.62	   |DHT22(%)	71.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.75	   |Moisture (AnalogRead)	515	333	492	   |Actual pH	5.43	   |Methane(ppm)	38.62	   |DHT22(%)	71.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	28	27.75	   |Moisture (AnalogRead)	514	333	492	   |Actual pH	-11	   |Methane(ppm)	38.62	   |DHT22(%)	72.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.75	   |Moisture (AnalogRead)	513	333	490	   |Actual pH	-7.34	   |Methane(ppm)	38.23	   |DHT22(%)	72.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.69	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.75	   |Moisture (AnalogRead)	511	332	489	   |Actual pH	4.66	   |Methane(ppm)	38.23	   |DHT22(%)	72.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.75	   |Moisture (AnalogRead)	513	334	490	   |Actual pH	-9.81	   |Methane(ppm)	38.23	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.69	   |Moisture (AnalogRead)	513	334	490	   |Actual pH	2.19	   |Methane(ppm)	38.23	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.94	27.69	   |Moisture (AnalogRead)	513	333	489	   |Actual pH	6.93	   |Methane(ppm)	37.09	   |DHT22(%)	71.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	27.87	27.62	   |Moisture (AnalogRead)	515	332	489	   |Actual pH	6.34	   |Methane(ppm)	36.71	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.56	-127	   |Temp_substrate(degree celsius)	-127	27.81	27.56	   |Moisture (AnalogRead)	518	333	492	   |Actual pH	5.74	   |Methane(ppm)	37.09	   |DHT22(%)	70	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.56	   |Moisture (AnalogRead)	519	333	492	   |Actual pH	6.06	   |Methane(ppm)	36.71	   |DHT22(%)	69.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.5	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.5	   |Moisture (AnalogRead)	520	334	494	   |Actual pH	-9.12	   |Methane(ppm)	37.09	   |DHT22(%)	70.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.69	27.5	   |Moisture (AnalogRead)	519	333	493	   |Actual pH	-0.12	   |Methane(ppm)	37.46	   |DHT22(%)	70.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.44	-127	   |Temp_substrate(degree celsius)	-127	27.69	27.5	   |Moisture (AnalogRead)	518	334	493	   |Actual pH	2.26	   |Methane(ppm)	38.23	   |DHT22(%)	71	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.69	27.5	   |Moisture (AnalogRead)	515	333	491	   |Actual pH	3.02	   |Methane(ppm)	37.85	   |DHT22(%)	71.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.5	   |Moisture (AnalogRead)	515	335	492	   |Actual pH	-11.91	   |Methane(ppm)	38.23	   |DHT22(%)	72.3	   |Fan Level	0	   |
